_id,FREQ,PAESE_PARTNER,TIPO_DATO,TIME_PERIOD,OBS_VALUE
679ca8b05d4d212799f4fac1,M,WORLD,TBV,2011-02-01,-3057
679ca8b05d4d212799f4fac2,M,WORLD,TBV,2011-03-01,-4186
679ca8b05d4d212799f4fac3,M,WORLD,TBV,2011-04-01,-2889
679ca8b05d4d212799f4fac4,M,WORLD,TBV,2011-05-01,-2308
679ca8b05d4d212799f4fac5,M,WORLD,TBV,2011-06-01,-1832
679ca8b05d4d212799f4fac6,M,WORLD,TBV,2011-07-01,1268
679ca8b05d4d212799f4fac7,M,WORLD,TBV,2011-08-01,-2949
679ca8b05d4d212799f4fac8,M,WORLD,TBV,2011-09-01,-1890
679ca8b05d4d212799f4fac9,M,WORLD,TBV,2011-10-01,-1114
679ca8b05d4d212799f4faca,M,WORLD,TBV,2011-11-01,-1585
679ca8b05d4d212799f4facb,M,WORLD,TBV,2011-12-01,1407
679ca8b05d4d212799f4facc,M,WORLD,TBV,2012-01-01,-4691
679ca8b05d4d212799f4facd,M,WORLD,TBV,2012-02-01,-1311
679ca8b05d4d212799f4face,M,WORLD,TBV,2012-03-01,1831
679ca8b05d4d212799f4facf,M,WORLD,TBV,2012-04-01,-421
679ca8b05d4d212799f4fad0,M,WORLD,TBV,2012-05-01,833
679ca8b05d4d212799f4fad1,M,WORLD,TBV,2012-06-01,2681
679ca8b05d4d212799f4fad2,M,WORLD,TBV,2012-07-01,4673
679ca8b05d4d212799f4fad3,M,WORLD,TBV,2012-08-01,-535
679ca8b05d4d212799f4fad4,M,WORLD,TBV,2012-09-01,131
679ca8b05d4d212799f4fad5,M,WORLD,TBV,2012-10-01,2337
679ca8b05d4d212799f4fad6,M,WORLD,TBV,2012-11-01,2047
679ca8b05d4d212799f4fad7,M,WORLD,TBV,2012-12-01,2314
679ca8b05d4d212799f4fad8,M,WORLD,TBV,2013-01-01,-1852
679ca8b05d4d212799f4fad9,M,WORLD,TBV,2013-02-01,1053
679ca8b05d4d212799f4fada,M,WORLD,TBV,2013-03-01,3030
679ca8b05d4d212799f4fadb,M,WORLD,TBV,2013-04-01,1946
679ca8b05d4d212799f4fadc,M,WORLD,TBV,2013-05-01,3913
679ca8b05d4d212799f4fadd,M,WORLD,TBV,2013-06-01,3425
679ca8b05d4d212799f4fade,M,WORLD,TBV,2013-07-01,5869
679ca8b05d4d212799f4fadf,M,WORLD,TBV,2013-08-01,900
679ca8b05d4d212799f4fae0,M,WORLD,TBV,2013-09-01,679
679ca8b05d4d212799f4fae1,M,WORLD,TBV,2013-10-01,3847
679ca8b05d4d212799f4fae2,M,WORLD,TBV,2013-11-01,2988
679ca8b05d4d212799f4fae3,M,WORLD,TBV,2013-12-01,3433
679ca8b05d4d212799f4fae4,M,WORLD,TBV,2014-01-01,188
679ca8b05d4d212799f4fae5,M,WORLD,TBV,2014-02-01,2595
679ca8b05d4d212799f4fae6,M,WORLD,TBV,2014-03-01,3792
679ca8b05d4d212799f4fae7,M,WORLD,TBV,2014-04-01,3278
679ca8b05d4d212799f4fae8,M,WORLD,TBV,2014-05-01,3577
679ca8b05d4d212799f4fae9,M,WORLD,TBV,2014-06-01,3361
679ca8b05d4d212799f4faea,M,WORLD,TBV,2014-07-01,6742
679ca8b05d4d212799f4faeb,M,WORLD,TBV,2014-08-01,2013
679ca8b05d4d212799f4faec,M,WORLD,TBV,2014-09-01,1899
679ca8b05d4d212799f4faed,M,WORLD,TBV,2014-10-01,5342
679ca8b05d4d212799f4faee,M,WORLD,TBV,2014-11-01,3422
679ca8b05d4d212799f4faef,M,WORLD,TBV,2014-12-01,5722
679ca8b05d4d212799f4faf0,M,WORLD,TBV,2015-01-01,-68
679ca8b05d4d212799f4faf1,M,WORLD,TBV,2015-02-01,3358
679ca8b05d4d212799f4faf2,M,WORLD,TBV,2015-03-01,3584
679ca8b05d4d212799f4faf3,M,WORLD,TBV,2015-04-01,3308
679ca8b05d4d212799f4faf4,M,WORLD,TBV,2015-05-01,3911
679ca8b05d4d212799f4faf5,M,WORLD,TBV,2015-06-01,2435
679ca8b05d4d212799f4faf6,M,WORLD,TBV,2015-07-01,7903
679ca8b05d4d212799f4faf7,M,WORLD,TBV,2015-08-01,1551
679ca8b05d4d212799f4faf8,M,WORLD,TBV,2015-09-01,1694
679ca8b05d4d212799f4faf9,M,WORLD,TBV,2015-10-01,4584
